x_Timestamp,t_kWh,z_Avg Voltage (Volt),z_Avg Current (Amp),y_Freq (Hz),Date,Time
2021-02-12 04:42:00,0.002,256.71,0.26,50.06,2021-02-12,04:42:00
2021-02-12 04:45:00,0.001,256.33,0.26,50.08,2021-02-12,04:45:00
2021-02-12 04:48:00,0.002,256.25,0.26,50.06,2021-02-12,04:48:00
2021-02-12 04:51:00,0.001,256.03,0.26,50.04,2021-02-12,04:51:00
2021-02-12 04:54:00,0.001,256,0.21,50.05,2021-02-12,04:54:00
2021-02-12 04:57:00,0.002,255.81,0.21,50.03,2021-02-12,04:57:00
2021-02-12 05:00:00,0.001,255.6,0.22,49.99,2021-02-12,05:00:00
2021-02-12 05:03:00,0.001,255.68,0.21,50.06,2021-02-12,05:03:00
2021-02-12 05:06:00,0.002,255.25,0.21,49.98,2021-02-12,05:06:00
2021-02-12 05:09:00,0.001,255.22,0.21,50,2021-02-12,05:09:00
2021-02-12 05:12:00,0.001,255.37,0.21,50.02,2021-02-12,05:12:00
2021-02-12 05:15:00,0.002,255.54,0.26,50.06,2021-02-12,05:15:00
2021-02-12 05:18:00,0.001,256.04,0.25,50.1,2021-02-12,05:18:00
2021-02-12 05:21:00,0.001,255.5,0.25,50.06,2021-02-12,05:21:00
2021-02-12 05:24:00,0.002,254.91,0.2,49.98,2021-02-12,05:24:00
2021-02-12 05:27:00,0.001,255.07,0.21,49.96,2021-02-12,05:27:00
2021-02-12 05:30:00,0.001,254.75,0.21,49.93,2021-02-12,05:30:00
2021-02-12 05:33:00,0.001,254.87,0.19,49.98,2021-02-12,05:33:00
2021-02-12 05:36:00,0.002,254.9,0.19,50.04,2021-02-12,05:36:00
2021-02-12 05:39:00,0.001,254.78,0.19,50.04,2021-02-12,05:39:00
2021-02-12 05:42:00,0.002,254.5,0.23,50.02,2021-02-12,05:42:00
2021-02-12 05:45:00,0.001,254.35,0.23,50.02,2021-02-12,05:45:00
2021-02-12 05:48:00,0.001,254.76,0.23,50.02,2021-02-12,05:48:00
2021-02-12 05:51:00,0.002,254.8,0.18,50.03,2021-02-12,05:51:00
2021-02-12 05:54:00,0.001,254.2,0.18,49.97,2021-02-12,05:54:00
2021-02-12 05:57:00,0.001,253.88,0.19,49.88,2021-02-12,05:57:00
2021-02-12 06:00:00,0.001,253.68,0.2,49.82,2021-02-12,06:00:00
2021-02-12 06:03:00,0.002,254.07,0.2,49.82,2021-02-12,06:03:00
2021-02-12 06:06:00,0.001,254.26,0.21,49.82,2021-02-12,06:06:00
2021-02-12 06:09:00,0.001,254.38,0.19,49.85,2021-02-12,06:09:00
2021-02-12 06:12:00,0.001,254.74,0.19,49.86,2021-02-12,06:12:00
2021-02-12 06:15:00,0.002,255.58,0.18,50.03,2021-02-12,06:15:00
2021-02-12 06:18:00,0.001,256.31,0.17,50.21,2021-02-12,06:18:00
2021-02-12 06:21:00,0.001,255.45,0.2,50.22,2021-02-12,06:21:00
2021-02-12 06:24:00,0.001,254.69,0.22,50.06,2021-02-12,06:24:00
2021-02-12 06:27:00,0.002,254.2,0.18,49.92,2021-02-12,06:27:00
2021-02-12 06:30:00,0.001,253.84,0.19,49.88,2021-02-12,06:30:00
2021-02-12 06:33:00,0.001,254.83,0.18,49.95,2021-02-12,06:33:00
2021-02-12 06:36:00,0.001,255.09,0.17,50.02,2021-02-12,06:36:00
2021-02-12 06:39:00,0.001,254.78,0.18,49.99,2021-02-12,06:39:00
2021-02-12 06:42:00,0.001,254.42,0.18,49.97,2021-02-12,06:42:00
2021-02-12 06:45:00,0.002,254.11,0.17,49.94,2021-02-12,06:45:00
2021-02-12 06:48:00,0.001,254.3,0.16,50.03,2021-02-12,06:48:00
2021-02-12 06:51:00,0.001,253.99,0.17,49.99,2021-02-12,06:51:00
2021-02-12 06:54:00,0.001,253.8,0.17,49.99,2021-02-12,06:54:00
2021-02-12 06:57:00,0.002,254.04,0.18,50.06,2021-02-12,06:57:00
2021-02-12 07:00:00,0.001,254.02,0.22,50.05,2021-02-12,07:00:00
2021-02-12 07:03:00,0.002,254.16,0.24,50.06,2021-02-12,07:03:00
2021-02-12 07:06:00,0.002,254.07,0.23,50.06,2021-02-12,07:06:00
2021-02-12 07:09:00,0.002,253.68,0.24,50.03,2021-02-12,07:09:00
2021-02-12 07:12:00,0.002,253.52,0.21,49.92,2021-02-12,07:12:00
2021-02-12 07:15:00,0.002,253.49,0.23,49.96,2021-02-12,07:15:00
2021-02-12 07:18:00,0.002,253.84,0.22,50.04,2021-02-12,07:18:00
2021-02-12 07:21:00,0.002,253.87,0.22,50.06,2021-02-12,07:21:00
2021-02-12 07:24:00,0.003,253.45,0.22,50.02,2021-02-12,07:24:00
2021-02-12 07:27:00,0.002,252.94,0.25,49.96,2021-02-12,07:27:00
2021-02-12 07:30:00,0.002,252.27,0.23,49.92,2021-02-12,07:30:00
2021-02-12 07:33:00,0.002,251.81,0.15,49.91,2021-02-12,07:33:00
2021-02-12 07:36:00,0,251.45,0,49.98,2021-02-12,07:36:00
2021-02-12 07:39:00,0,250.89,0,49.99,2021-02-12,07:39:00
2021-02-12 07:42:00,0,250.36,0,49.96,2021-02-12,07:42:00
2021-02-12 07:45:00,0,250.52,0,49.88,2021-02-12,07:45:00
2021-02-12 07:48:00,0,251.1,0,49.98,2021-02-12,07:48:00
2021-02-12 07:51:00,0,251.19,0,49.96,2021-02-12,07:51:00
2021-02-12 07:54:00,0,250.01,0,49.91,2021-02-12,07:54:00
2021-02-12 07:57:00,0,249.64,0,49.87,2021-02-12,07:57:00
2021-02-12 08:00:00,0,249.06,0,49.89,2021-02-12,08:00:00
2021-02-12 08:03:00,0,249.39,0,49.94,2021-02-12,08:03:00
2021-02-12 08:06:00,0,249.37,0,49.96,2021-02-12,08:06:00
2021-02-12 08:09:00,0,249.74,0,49.93,2021-02-12,08:09:00
2021-02-12 08:12:00,0,250.37,0,50,2021-02-12,08:12:00
2021-02-12 08:15:00,0,249.92,0,50.06,2021-02-12,08:15:00
2021-02-12 08:18:00,0,249.92,0,50.08,2021-02-12,08:18:00
2021-02-12 08:21:00,0,249.65,0,50.1,2021-02-12,08:21:00
2021-02-12 08:24:00,0,249.24,0,50.02,2021-02-12,08:24:00
2021-02-12 08:27:00,0,249.01,0,50,2021-02-12,08:27:00
2021-02-12 08:30:00,0,249.11,0,50,2021-02-12,08:30:00
2021-02-12 08:33:00,0,247.97,0,50.04,2021-02-12,08:33:00
2021-02-12 08:36:00,0,247.42,0,50.02,2021-02-12,08:36:00
2021-02-12 08:39:00,0,247.1,0,50.02,2021-02-12,08:39:00
2021-02-12 08:42:00,0,246.21,0,50.03,2021-02-12,08:42:00
2021-02-12 08:45:00,0,246.35,0,50.02,2021-02-12,08:45:00
2021-02-12 08:48:00,0,245.51,0,50.04,2021-02-12,08:48:00
2021-02-12 08:51:00,0,245.21,0,50,2021-02-12,08:51:00
2021-02-12 08:54:00,0,244.59,0,50,2021-02-12,08:54:00
2021-02-12 08:57:00,0,244.57,0,50.06,2021-02-12,08:57:00
2021-02-12 09:00:00,0,244.51,0,50.07,2021-02-12,09:00:00
2021-02-12 09:03:00,0,244.18,0,50.07,2021-02-12,09:03:00
2021-02-12 09:06:00,0,243.94,0,50.12,2021-02-12,09:06:00
2021-02-12 09:09:00,0,243.18,0,50.15,2021-02-12,09:09:00
2021-02-12 09:12:00,0,242.06,0,50.1,2021-02-12,09:12:00
2021-02-12 09:15:00,0,240.99,0,50.08,2021-02-12,09:15:00
2021-02-12 09:18:00,0,239.7,0,50.08,2021-02-12,09:18:00
2021-02-12 09:21:00,0,238.88,0.02,50.02,2021-02-12,09:21:00
2021-02-12 09:24:00,0.069,234.08,7.15,50.04,2021-02-12,09:24:00
2021-02-12 09:27:00,0.001,0,0,0,2021-02-12,09:27:00
2021-02-12 09:30:00,0,0,0,0,2021-02-12,09:30:00
2021-02-12 09:33:00,0.03,230.83,5.53,50.02,2021-02-12,09:33:00
2021-02-12 09:36:00,0.049,232.2,5.37,50,2021-02-12,09:36:00
2021-02-12 09:39:00,0.048,232.83,5.19,50,2021-02-12,09:39:00
2021-02-12 09:42:00,0.047,232.51,5.09,49.96,2021-02-12,09:42:00
2021-02-12 09:45:00,0.048,232.13,5.06,49.98,2021-02-12,09:45:00
2021-02-12 09:48:00,0.046,231.49,4.98,49.92,2021-02-12,09:48:00
2021-02-12 09:51:00,0.046,231.08,4.91,49.86,2021-02-12,09:51:00
2021-02-12 09:54:00,0.045,231.35,4.85,49.92,2021-02-12,09:54:00
2021-02-12 09:57:00,0.045,232.21,4.77,49.98,2021-02-12,09:57:00
2021-02-12 10:00:00,0.022,234.14,2.59,50.04,2021-02-12,10:00:00
2021-02-12 10:03:00,0.006,234.74,1.13,50.06,2021-02-12,10:03:00
2021-02-12 10:06:00,0.006,234.66,1.1,50,2021-02-12,10:06:00
2021-02-12 10:09:00,0.006,234.82,1.08,50,2021-02-12,10:09:00
2021-02-12 10:12:00,0.005,235.69,1.01,50.04,2021-02-12,10:12:00
2021-02-12 10:15:00,0.003,236.46,0.48,50.08,2021-02-12,10:15:00
2021-02-12 10:18:00,0.003,235.71,0.45,50.05,2021-02-12,10:18:00
2021-02-12 10:21:00,0.003,234.43,0.48,49.96,2021-02-12,10:21:00
2021-02-12 10:24:00,0.003,234.25,0.5,49.94,2021-02-12,10:24:00
2021-02-12 10:27:00,0.003,234.44,0.5,49.92,2021-02-12,10:27:00
2021-02-12 10:30:00,0.002,234.32,0.45,49.98,2021-02-12,10:30:00
2021-02-12 10:33:00,0.003,234.3,0.45,49.94,2021-02-12,10:33:00
2021-02-12 10:36:00,0.002,233.22,0.45,49.94,2021-02-12,10:36:00
2021-02-12 10:39:00,0.002,233,0.44,49.94,2021-02-12,10:39:00
2021-02-12 10:42:00,0.003,232.52,0.43,49.97,2021-02-12,10:42:00
2021-02-12 10:45:00,0.003,232.1,0.44,49.94,2021-02-12,10:45:00
2021-02-12 10:48:00,0.002,232.48,0.43,49.96,2021-02-12,10:48:00
2021-02-12 10:51:00,0.003,232.63,0.42,49.9,2021-02-12,10:51:00
2021-02-12 10:54:00,0.002,232.83,0.41,49.96,2021-02-12,10:54:00
2021-02-12 10:57:00,0.002,232.85,0.41,49.96,2021-02-12,10:57:00
2021-02-12 11:00:00,0.002,233.91,0.41,49.96,2021-02-12,11:00:00
2021-02-12 11:03:00,0.002,233.76,0.41,49.96,2021-02-12,11:03:00
2021-02-12 11:06:00,0.003,233.88,0.4,50,2021-02-12,11:06:00
2021-02-12 11:09:00,0.002,234.39,0.39,50.04,2021-02-12,11:09:00
2021-02-12 11:12:00,0.002,235.81,0.4,50.06,2021-02-12,11:12:00
2021-02-12 11:15:00,0.002,236.37,0.34,50.06,2021-02-12,11:15:00
2021-02-12 11:18:00,0.002,236.62,0.35,50.06,2021-02-12,11:18:00
2021-02-12 11:21:00,0.002,236.53,0.35,50.02,2021-02-12,11:21:00
2021-02-12 11:24:00,0.002,236.52,0.35,49.98,2021-02-12,11:24:00
2021-02-12 11:27:00,0.01,236.17,1.19,49.95,2021-02-12,11:27:00
2021-02-12 11:30:00,0.046,234.04,4.64,49.98,2021-02-12,11:30:00
2021-02-12 11:33:00,0.036,234.44,3.29,49.99,2021-02-12,11:33:00
2021-02-12 11:36:00,0.01,235.6,0.98,49.96,2021-02-12,11:36:00
2021-02-12 11:39:00,0.01,235.84,0.98,49.97,2021-02-12,11:39:00
2021-02-12 11:42:00,0.01,236.74,0.97,50,2021-02-12,11:42:00
2021-02-12 11:45:00,0.01,236.86,0.99,50.04,2021-02-12,11:45:00
2021-02-12 11:48:00,0.01,236.28,0.93,50.02,2021-02-12,11:48:00
2021-02-12 11:51:00,0.01,235.33,1.09,49.96,2021-02-12,11:51:00
2021-02-12 11:54:00,0.009,235.48,0.96,49.97,2021-02-12,11:54:00
2021-02-12 11:57:00,0.01,235.8,0.89,49.98,2021-02-12,11:57:00
2021-02-12 12:00:00,0.01,236.13,0.87,50,2021-02-12,12:00:00
2021-02-12 12:03:00,0.01,235.54,0.89,49.97,2021-02-12,12:03:00
2021-02-12 12:06:00,0.009,235.85,0.92,50.02,2021-02-12,12:06:00
2021-02-12 12:09:00,0.01,236.12,0.9,50.01,2021-02-12,12:09:00
2021-02-12 12:12:00,0.011,236.57,1.01,50.04,2021-02-12,12:12:00
2021-02-12 12:15:00,0.01,237.24,0.98,50.04,2021-02-12,12:15:00
2021-02-12 12:18:00,0.011,238.93,1.04,50.12,2021-02-12,12:18:00
2021-02-12 12:21:00,0.01,239,1.06,50.05,2021-02-12,12:21:00
2021-02-12 12:24:00,0.039,236.99,3.85,50.02,2021-02-12,12:24:00
2021-02-12 12:27:00,0.032,234.78,2.93,49.94,2021-02-12,12:27:00
2021-02-12 12:30:00,0.001,237.18,0.12,49.96,2021-02-12,12:30:00
2021-02-12 12:33:00,0,237.13,0,49.92,2021-02-12,12:33:00
2021-02-12 12:36:00,0,236.99,0,49.98,2021-02-12,12:36:00
2021-02-12 12:39:00,0.035,234.2,3.86,49.97,2021-02-12,12:39:00
2021-02-12 12:42:00,0.019,235.07,1.97,49.98,2021-02-12,12:42:00
2021-02-12 12:45:00,0.012,235.73,1.21,50.01,2021-02-12,12:45:00
2021-02-12 12:48:00,0.007,236.69,0.7,50.05,2021-02-12,12:48:00
2021-02-12 12:51:00,0,237.76,0,50.01,2021-02-12,12:51:00
2021-02-12 12:54:00,0,239.24,0,50.01,2021-02-12,12:54:00
2021-02-12 12:57:00,0,239.23,0,50.04,2021-02-12,12:57:00
2021-02-12 13:00:00,0,239.89,0,50.03,2021-02-12,13:00:00
2021-02-12 13:03:00,0,241.24,0,50.04,2021-02-12,13:03:00
2021-02-12 13:06:00,0.008,240.02,0.71,50,2021-02-12,13:06:00
2021-02-12 13:09:00,0.028,238.8,2.92,50.01,2021-02-12,13:09:00
2021-02-12 13:12:00,0.02,240.97,2.11,50.02,2021-02-12,13:12:00
2021-02-12 13:15:00,0.005,242.82,0.89,50.08,2021-02-12,13:15:00
2021-02-12 13:18:00,0.005,244.31,0.74,50.14,2021-02-12,13:18:00
2021-02-12 13:21:00,0.004,245.41,0.67,50.14,2021-02-12,13:21:00
2021-02-12 13:24:00,0.004,245.69,0.63,50.08,2021-02-12,13:24:00
2021-02-12 13:27:00,0.004,245.94,0.6,50.06,2021-02-12,13:27:00
2021-02-12 13:30:00,0.004,246.15,0.59,50.06,2021-02-12,13:30:00
2021-02-12 13:33:00,0.004,246,0.55,50.06,2021-02-12,13:33:00
2021-02-12 13:36:00,0.006,246.77,0.77,50.1,2021-02-12,13:36:00
2021-02-12 13:39:00,0.013,247.37,1.31,50.14,2021-02-12,13:39:00
2021-02-12 13:42:00,0.014,247.88,1.26,50.18,2021-02-12,13:42:00
2021-02-12 13:45:00,0.012,247.69,1.22,50.15,2021-02-12,13:45:00
2021-02-12 13:48:00,0.012,247.64,1.14,50.06,2021-02-12,13:48:00
2021-02-12 13:51:00,0.019,246.97,1.68,50.03,2021-02-12,13:51:00
2021-02-12 13:54:00,0.017,246.62,1.63,49.98,2021-02-12,13:54:00
2021-02-12 13:57:00,0.012,246.72,1.16,49.98,2021-02-12,13:57:00
2021-02-12 14:00:00,0.004,246.22,1.46,49.98,2021-02-12,14:00:00
2021-02-12 14:03:00,0,0,0,0,2021-02-12,14:03:00
2021-02-12 14:06:00,0,0,0,0,2021-02-12,14:06:00
2021-02-12 14:09:00,0.006,245.81,2.85,50.04,2021-02-12,14:09:00
2021-02-12 14:12:00,0.026,246.6,2.9,50.04,2021-02-12,14:12:00
2021-02-12 14:15:00,0.02,248,2.34,50,2021-02-12,14:15:00
2021-02-12 14:18:00,0.016,249.08,1.83,50.03,2021-02-12,14:18:00
2021-02-12 14:21:00,0.013,249.94,1.64,50.05,2021-02-12,14:21:00
2021-02-12 14:24:00,0.006,250.91,1,49.99,2021-02-12,14:24:00
2021-02-12 14:27:00,0.004,250.85,0.85,49.95,2021-02-12,14:27:00
2021-02-12 14:30:00,0.004,249.94,0.75,49.95,2021-02-12,14:30:00
2021-02-12 14:33:00,0.004,250.27,0.7,49.97,2021-02-12,14:33:00
2021-02-12 14:36:00,0.003,251.03,0.66,49.95,2021-02-12,14:36:00
2021-02-12 14:39:00,0.004,251.55,0.61,50.01,2021-02-12,14:39:00
2021-02-12 14:42:00,0.003,251.51,0.57,49.96,2021-02-12,14:42:00
2021-02-12 14:45:00,0.003,251.52,0.57,49.99,2021-02-12,14:45:00
2021-02-12 14:48:00,0.003,252.07,0.54,50,2021-02-12,14:48:00
2021-02-12 14:51:00,0.009,251.94,0.97,49.98,2021-02-12,14:51:00
2021-02-12 14:54:00,0.004,251.94,0.63,50.01,2021-02-12,14:54:00
2021-02-12 14:57:00,0.003,252.35,0.5,50.02,2021-02-12,14:57:00
2021-02-12 15:00:00,0.003,252.33,0.5,50.02,2021-02-12,15:00:00
2021-02-12 15:03:00,0.003,251.97,0.5,49.98,2021-02-12,15:03:00
2021-02-12 15:06:00,0.003,251.85,0.48,49.97,2021-02-12,15:06:00
2021-02-12 15:09:00,0.003,252.07,0.47,49.94,2021-02-12,15:09:00
2021-02-12 15:12:00,0.002,252.56,0.44,49.95,2021-02-12,15:12:00
2021-02-12 15:15:00,0.003,253.81,0.45,49.99,2021-02-12,15:15:00
2021-02-12 15:18:00,0.002,254.21,0.43,50.06,2021-02-12,15:18:00
2021-02-12 15:21:00,0.003,254.13,0.42,50.02,2021-02-12,15:21:00
2021-02-12 15:24:00,0.001,254.23,0.26,49.96,2021-02-12,15:24:00
2021-02-12 15:27:00,0.001,254.2,0.07,50,2021-02-12,15:27:00
2021-02-12 15:30:00,0.002,253.52,0.2,50,2021-02-12,15:30:00
2021-02-12 15:33:00,0.002,253.72,0.24,49.98,2021-02-12,15:33:00
2021-02-12 15:36:00,0.001,253.77,0.24,49.98,2021-02-12,15:36:00
2021-02-12 15:39:00,0,0,0,0,2021-02-12,15:39:00
2021-02-12 15:42:00,0.001,251.88,0.46,50.04,2021-02-12,15:42:00
2021-02-12 15:45:00,0.003,252.51,0.5,50.02,2021-02-12,15:45:00
2021-02-12 15:48:00,0.003,253.36,0.52,50.1,2021-02-12,15:48:00
2021-02-12 15:51:00,0.003,253.36,0.44,50.12,2021-02-12,15:51:00
2021-02-12 15:54:00,0.003,253.4,0.37,50.08,2021-02-12,15:54:00
2021-02-12 15:57:00,0.002,252.98,0.31,50.02,2021-02-12,15:57:00
2021-02-12 16:00:00,0.001,252.75,0.28,50.02,2021-02-12,16:00:00
2021-02-12 16:03:00,0.002,253.48,0.23,50,2021-02-12,16:03:00
2021-02-12 16:06:00,0.001,254.15,0.22,50.02,2021-02-12,16:06:00
2021-02-12 16:09:00,0.002,252.27,0.22,50.02,2021-02-12,16:09:00
2021-02-12 16:12:00,0.001,252.23,0.23,49.97,2021-02-12,16:12:00
2021-02-12 16:15:00,0.002,253.14,0.22,50.02,2021-02-12,16:15:00
2021-02-12 16:18:00,0.001,253.84,0.22,50.1,2021-02-12,16:18:00
2021-02-12 16:21:00,0.001,253.42,0.22,50.12,2021-02-12,16:21:00
2021-02-12 16:24:00,0.002,253.17,0.22,50.08,2021-02-12,16:24:00
2021-02-12 16:27:00,0.001,254.12,0.23,50.02,2021-02-12,16:27:00
2021-02-12 16:30:00,0.002,254.26,0.23,50,2021-02-12,16:30:00
2021-02-12 16:33:00,0.001,254.35,0.19,50,2021-02-12,16:33:00
2021-02-12 16:36:00,0.001,254.03,0.18,50.04,2021-02-12,16:36:00
2021-02-12 16:39:00,0.001,254.09,0.19,50.03,2021-02-12,16:39:00
2021-02-12 16:42:00,0.002,253.89,0.19,49.98,2021-02-12,16:42:00
2021-02-12 16:45:00,0.001,253.25,0.19,49.95,2021-02-12,16:45:00
2021-02-12 16:48:00,0.001,253.7,0.18,50.05,2021-02-12,16:48:00
2021-02-12 16:51:00,0.001,253.82,0.18,50.05,2021-02-12,16:51:00
2021-02-12 16:54:00,0.002,253.38,0.18,50.06,2021-02-12,16:54:00
2021-02-12 16:57:00,0.002,252.86,0.19,50.02,2021-02-12,16:57:00
2021-02-12 17:00:00,0.001,252.88,0.2,50.02,2021-02-12,17:00:00
2021-02-12 17:03:00,0.002,252.72,0.21,49.98,2021-02-12,17:03:00
2021-02-12 17:06:00,0.002,252.82,0.2,50.02,2021-02-12,17:06:00
2021-02-12 17:09:00,0.001,252.91,0.2,50.03,2021-02-12,17:09:00
2021-02-12 17:12:00,0.002,253.1,0.2,50.01,2021-02-12,17:12:00
2021-02-12 17:15:00,0.001,252.85,0.2,50.06,2021-02-12,17:15:00
2021-02-12 17:18:00,0.002,252.01,0.17,50.17,2021-02-12,17:18:00
2021-02-12 17:21:00,0.001,252.14,0.2,50.14,2021-02-12,17:21:00
2021-02-12 17:24:00,0.002,251.38,0.22,50.04,2021-02-12,17:24:00
2021-02-12 17:27:00,0.002,251.63,0.22,50.02,2021-02-12,17:27:00
2021-02-12 17:30:00,0.002,251.06,0.21,50.06,2021-02-12,17:30:00
2021-02-12 17:33:00,0.001,250.91,0.21,50.06,2021-02-12,17:33:00
2021-02-12 17:36:00,0.002,251.1,0.19,50.04,2021-02-12,17:36:00
2021-02-12 17:39:00,0.001,251.01,0.19,50.04,2021-02-12,17:39:00
2021-02-12 17:42:00,0.002,250.78,0.19,50.05,2021-02-12,17:42:00
2021-02-12 17:45:00,0.001,250.04,0.19,50.02,2021-02-12,17:45:00
2021-02-12 17:48:00,0.001,251.14,0.19,50.04,2021-02-12,17:48:00
2021-02-12 17:51:00,0.002,251.07,0.19,50.03,2021-02-12,17:51:00
2021-02-12 17:54:00,0.001,250.68,0.2,50.01,2021-02-12,17:54:00
2021-02-12 17:57:00,0.002,250.43,0.2,49.98,2021-02-12,17:57:00
2021-02-12 18:00:00,0.001,250.54,0.19,49.98,2021-02-12,18:00:00
2021-02-12 18:03:00,0.002,251.52,0.19,50.04,2021-02-12,18:03:00
2021-02-12 18:06:00,0.001,251.2,0.21,50.03,2021-02-12,18:06:00
2021-02-12 18:09:00,0,0,0,0,2021-02-12,18:09:00
2021-02-12 18:12:00,0,0,0,0,2021-02-12,18:12:00
2021-02-12 18:15:00,0,0,0,0,2021-02-12,18:15:00
2021-02-12 18:18:00,0.001,247.36,1.05,50.16,2021-02-12,18:18:00
2021-02-12 18:21:00,0.008,245.99,1.49,50.15,2021-02-12,18:21:00
2021-02-12 18:24:00,0.004,245.53,0.69,50,2021-02-12,18:24:00
2021-02-12 18:27:00,0.002,245.51,0.38,49.94,2021-02-12,18:27:00
2021-02-12 18:30:00,0.002,245.21,0.35,49.93,2021-02-12,18:30:00
2021-02-12 18:33:00,0.003,244.48,0.31,50.03,2021-02-12,18:33:00
2021-02-12 18:36:00,0.002,243.96,0.26,50.03,2021-02-12,18:36:00
2021-02-12 18:39:00,0.002,243.64,0.27,50.04,2021-02-12,18:39:00
2021-02-12 18:42:00,0.003,243.93,0.27,50,2021-02-12,18:42:00
2021-02-12 18:45:00,0.002,243.9,0.27,49.99,2021-02-12,18:45:00
2021-02-12 18:48:00,0.002,243.82,0.25,50.07,2021-02-12,18:48:00
2021-02-12 18:51:00,0.002,242.99,0.26,50.06,2021-02-12,18:51:00
2021-02-12 18:54:00,0.002,242.45,0.26,50.02,2021-02-12,18:54:00
2021-02-12 18:57:00,0.003,242.14,0.25,50,2021-02-12,18:57:00
2021-02-12 19:00:00,0.002,241.69,0.26,50.02,2021-02-12,19:00:00
2021-02-12 19:03:00,0.002,241.56,0.26,50.02,2021-02-12,19:03:00
2021-02-12 19:06:00,0.002,241.33,0.26,50,2021-02-12,19:06:00
2021-02-12 19:09:00,0.002,241.68,0.27,49.98,2021-02-12,19:09:00
2021-02-12 19:12:00,0.002,241.2,0.26,50,2021-02-12,19:12:00
2021-02-12 19:15:00,0.003,241.48,0.26,50.04,2021-02-12,19:15:00
2021-02-12 19:18:00,0.002,241.88,0.26,50.03,2021-02-12,19:18:00
2021-02-12 19:21:00,0.002,241.84,0.26,50.04,2021-02-12,19:21:00
2021-02-12 19:24:00,0.002,241.08,0.26,50.04,2021-02-12,19:24:00
2021-02-12 19:27:00,0.002,242.02,0.25,50.04,2021-02-12,19:27:00
2021-02-12 19:30:00,0.002,242.3,0.22,50.06,2021-02-12,19:30:00
2021-02-12 19:33:00,0.003,241.76,0.25,50,2021-02-12,19:33:00
2021-02-12 19:36:00,0.002,241.89,0.25,49.95,2021-02-12,19:36:00
2021-02-12 19:39:00,0.003,241.9,0.26,50.06,2021-02-12,19:39:00
2021-02-12 19:42:00,0.003,242.55,0.29,50.09,2021-02-12,19:42:00
2021-02-12 19:45:00,0.003,241.87,0.29,50.08,2021-02-12,19:45:00
2021-02-12 19:48:00,0.002,241.56,0.24,50,2021-02-12,19:48:00
2021-02-12 19:51:00,0.003,241.86,0.29,49.95,2021-02-12,19:51:00
2021-02-12 19:54:00,0.003,242.32,0.3,50.04,2021-02-12,19:54:00
2021-02-12 19:57:00,0.003,242.08,0.29,50.06,2021-02-12,19:57:00
2021-02-12 20:00:00,0.003,242.34,0.29,50.05,2021-02-12,20:00:00
2021-02-12 20:03:00,0.002,242.44,0.25,50,2021-02-12,20:03:00
2021-02-12 20:06:00,0.001,242.26,0.26,49.91,2021-02-12,20:06:00
2021-02-12 20:09:00,0,0,0,0,2021-02-12,20:09:00
2021-02-12 20:12:00,0.001,242.51,0.42,50.08,2021-02-12,20:12:00
2021-02-12 20:15:00,0.004,242.38,0.53,50.05,2021-02-12,20:15:00
2021-02-12 20:18:00,0.004,243.19,0.54,49.99,2021-02-12,20:18:00
2021-02-12 20:21:00,0.004,243.61,0.55,49.93,2021-02-12,20:21:00
2021-02-12 20:24:00,0.004,244.41,0.55,50,2021-02-12,20:24:00
2021-02-12 20:27:00,0.003,244.75,0.48,50.03,2021-02-12,20:27:00
2021-02-12 20:30:00,0.004,244.62,0.42,49.98,2021-02-12,20:30:00
2021-02-12 20:33:00,0.003,244.94,0.36,49.96,2021-02-12,20:33:00
2021-02-12 20:36:00,0.003,244.42,0.31,49.92,2021-02-12,20:36:00
2021-02-12 20:39:00,0.002,244.68,0.31,49.93,2021-02-12,20:39:00
2021-02-12 20:42:00,0.003,245.19,0.3,50.02,2021-02-12,20:42:00
2021-02-12 20:45:00,0.003,245.41,0.3,50.05,2021-02-12,20:45:00
2021-02-12 20:48:00,0.003,246.35,0.29,50.08,2021-02-12,20:48:00
2021-02-12 20:51:00,0.003,246.16,0.29,50.04,2021-02-12,20:51:00
2021-02-12 20:54:00,0.003,246.12,0.29,50.07,2021-02-12,20:54:00
2021-02-12 20:57:00,0.003,246.24,0.29,50.08,2021-02-12,20:57:00
2021-02-12 21:00:00,0.003,246.78,0.29,50.07,2021-02-12,21:00:00
2021-02-12 21:03:00,0.002,247.78,0.26,50.04,2021-02-12,21:03:00
2021-02-12 21:06:00,0.003,248.3,0.27,50.05,2021-02-12,21:06:00
2021-02-12 21:09:00,0.003,248.4,0.27,50.04,2021-02-12,21:09:00
2021-02-12 21:12:00,0.003,247.87,0.29,50.08,2021-02-12,21:12:00
2021-02-12 21:15:00,0.002,247.5,0.28,50.12,2021-02-12,21:15:00
2021-02-12 21:18:00,0.003,247.25,0.27,50.11,2021-02-12,21:18:00
2021-02-12 21:21:00,0.003,247.07,0.28,50,2021-02-12,21:21:00
2021-02-12 21:24:00,0.003,246.95,0.31,49.94,2021-02-12,21:24:00
2021-02-12 21:27:00,0.003,247.24,0.3,50.02,2021-02-12,21:27:00
2021-02-12 21:30:00,0.003,247.5,0.3,50.04,2021-02-12,21:30:00
2021-02-12 21:33:00,0.003,248.01,0.29,50.05,2021-02-12,21:33:00
2021-02-12 21:36:00,0.003,247.69,0.31,49.96,2021-02-12,21:36:00
